period_end,county,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_ppsf,median_list_price,homes_sold,homes_sold_mom,homes_sold_yoy,median_dom,daily_cases,percentage_fully_vaccinated,risk_index,risk,cost_of_living_rank,tax_burden,medianage
2021-12-31,Guilford County,North Carolina,NC,All Residential,-1,240000.0,-0.0204081632653061,141.16874589625738,219000.0,746.0,0.1084695393759287,0.0375521557719054,26.0,112928.0,0.602,3.0,Critical,34.0,8.07,39.0
2021-12-31,Vinton County,Ohio,OH,All Residential,-1,169900.0,-0.3821818181818181,119.9345512082854,265000.0,7.0,0.3999999999999999,6.0,35.0,2871.0,0.391,3.0,Critical,16.0,8.96,39.0
2021-12-31,Scott County,Mississippi,MS,All Residential,-1,105556.5,0.0183936324167872,63.58546264855687,159450.0,6.0,0.5,0.5,66.0,6459.0,0.493,2.0,High,15.0,8.99,38.0
2021-12-31,Jefferson County,New York,NY,All Residential,-1,186000.0,0.0327595780122154,113.32684824902724,169900.0,163.0,0.2348484848484848,0.01875,80.0,19474.0,0.724,3.0,Critical,1.0,12.79,39.0
2021-12-31,Suffolk,Virginia,VA,All Residential,-1,349900.0,0.0756555688770019,162.5,349900.0,214.0,0.0288461538461537,0.0239234449760765,21.0,,,,,37.0,7.86,38.0
2021-12-31,Grant County,Kentucky,KY,All Residential,-1,194700.0,0.0247368421052631,177.74482365761838,160000.0,22.0,-0.0434782608695651,0.0476190476190476,7.0,7429.0,0.481,3.0,Critical,22.0,8.58,39.0
2021-12-31,Brazoria County,Texas,TX,All Residential,-1,316381.0,0.0339248366013071,143.4317720762656,334990.0,512.0,0.1203501094091903,-0.0774774774774774,19.0,92289.0,0.571,2.0,High,30.0,8.19,35.0
2021-12-31,Navajo County,Arizona,AZ,All Residential,-1,422500.0,-0.0174418604651163,245.8705208107581,299500.0,52.0,-0.037037037037037,0.0,37.0,37421.0,0.754,3.0,Critical,30.0,8.19,38.0
2021-12-31,Harrison County,Indiana,IN,All Residential,-1,235000.0,0.1246709739172051,118.23361823361824,189900.0,33.0,-0.131578947368421,-0.2325581395348836,12.0,10625.0,0.5,3.0,Critical,33.0,8.15,38.0
2021-12-31,Chester County,South Carolina,SC,All Residential,-1,175000.0,0.0263929618768328,132.32899022801303,199950.0,27.0,0.125,0.9285714285714286,27.0,9962.0,0.453,5.0,Extreme,40.0,7.45,39.0
2021-12-31,Haralson County,Georgia,GA,All Residential,-1,269500.0,-0.0356056539631418,141.2850550230742,240000.0,30.0,-0.4,0.0714285714285713,23.0,5389.0,0.329,2.0,High,35.0,7.91,37.0
2021-12-31,Northampton County,Virginia,VA,All Residential,-1,2000000.0,,191.6259461531092,349000.0,1.0,,0.0,249.0,2121.0,0.782,3.0,Critical,37.0,7.86,38.0
2021-12-31,Essex County,New Jersey,NJ,All Residential,-1,478250.0,0.0068421052631579,269.281914893617,429900.0,721.0,0.0974124809741248,-0.179749715585893,40.0,208314.0,0.706,2.0,High,7.0,9.98,40.0
2021-12-31,El Paso County,Texas,TX,All Residential,-1,217927.5,0.0428400526378753,126.18329719959794,237100.0,920.0,0.119221411192214,-0.0446521287642782,25.0,202478.0,0.787,2.0,High,30.0,8.19,35.0
2021-12-31,Lumpkin County,Georgia,GA,All Residential,-1,319000.0,0.119298245614035,171.96840317642557,320000.0,35.0,-0.2553191489361702,-0.2391304347826086,22.0,7110.0,0.339,2.0,High,35.0,7.91,37.0
2021-12-31,Polk County,Tennessee,TN,All Residential,-1,237500.0,0.0326086956521738,141.47018030513175,237500.0,17.0,0.2142857142857141,1.8333333333333333,59.0,4568.0,0.408,3.0,Critical,49.0,5.74,39.0
2021-12-31,Duchesne County,Utah,UT,All Residential,-1,265000.0,0.0685483870967742,147.75739041794088,172000.0,15.0,-0.375,0.3636363636363635,23.0,4280.0,0.441,3.0,Critical,27.0,8.29,31.0
2021-12-31,Brown County,Wisconsin,WI,All Residential,-1,227500.0,-0.0881763527054107,126.88856590833927,239444.0,246.0,-0.2545454545454545,-0.1661016949152542,51.0,83053.0,0.64,2.0,High,17.0,8.89,40.0
2021-12-31,Marion County,Oregon,OR,All Residential,-1,400000.0,0.0025062656641603,254.92838484393923,410000.0,456.0,0.0088495575221239,-0.0519750519750519,39.0,67623.0,0.618,3.0,Critical,27.0,8.29,39.0
2021-12-31,Clay County,Tennessee,TN,All Residential,-1,152500.0,-0.5821917808219178,108.22719194312796,209950.0,2.0,-0.3333333333333333,,128.0,2186.0,0.286,3.0,Critical,49.0,5.74,39.0
2021-12-31,Rush County,Indiana,IN,All Residential,-1,128500.0,-0.2102028272894899,64.07518154634772,159500.0,19.0,-0.05,0.4615384615384614,22.0,4852.0,0.464,3.0,Critical,33.0,8.15,38.0
2021-12-31,Wasco County,Oregon,OR,All Residential,-1,399000.0,0.2276923076923076,251.80722891566265,359000.0,23.0,0.0,-0.3611111111111111,9.0,4978.0,0.645,3.0,Critical,27.0,8.29,39.0
2021-12-31,King William County,Virginia,VA,All Residential,-1,259975.0,-0.0371296296296296,161.55925332432284,277450.0,32.0,0.28,0.3913043478260869,16.0,3612.0,0.584,3.0,Critical,37.0,7.86,38.0
2021-12-31,Creek County,Oklahoma,OK,All Residential,-1,174900.0,0.0488755622188905,122.08924304717073,149950.0,79.0,0.2741935483870967,0.196969696969697,11.0,17891.0,0.43,3.0,Critical,44.0,7.13,37.0
2021-12-31,Brown County,Indiana,IN,All Residential,-1,283500.0,-0.0612582781456954,143.96849286411606,199900.0,38.0,0.2258064516129032,1.0,19.0,2572.0,0.502,2.0,High,33.0,8.15,38.0
2021-12-31,Pendleton County,Kentucky,KY,All Residential,-1,125000.0,-0.4444444444444444,97.77777777777776,187450.0,15.0,0.3636363636363635,0.875,9.0,3376.0,0.433,3.0,Critical,22.0,8.58,39.0
2021-12-31,Garvin County,Oklahoma,OK,All Residential,-1,152500.0,-0.1994750656167979,80.60253699788582,139900.0,25.0,0.7857142857142858,7.333333333333335,18.0,6912.0,0.457,3.0,Critical,44.0,7.13,37.0
2021-12-31,Jefferson County,West Virginia,WV,All Residential,-1,324000.0,-0.0742857142857142,146.4721801079213,317450.0,105.0,-0.0454545454545454,0.0096153846153845,36.0,13915.0,0.621,2.0,High,18.0,8.84,43.0
2021-12-31,Bartholomew County,Indiana,IN,All Residential,-1,225000.0,-0.0625,112.66900350525788,235000.0,101.0,-0.1061946902654867,-0.038095238095238,15.0,21129.0,0.587,3.0,Critical,33.0,8.15,38.0
2021-12-31,Racine County,Wisconsin,WI,All Residential,-1,195444.5,-0.0877736289381563,130.83333333333334,189950.0,302.0,-0.0194805194805194,0.2427983539094649,50.0,55626.0,0.597,2.0,High,17.0,8.89,40.0
2021-12-31,Lamoille County,Vermont,VT,All Residential,-1,390000.0,-0.1333333333333333,237.82008080929387,495000.0,38.0,-0.073170731707317,-0.2962962962962962,64.0,3200.0,0.807,2.0,High,3.0,10.75,43.0
2021-12-31,Hocking County,Ohio,OH,All Residential,-1,209000.0,0.1942857142857143,116.794731064764,194499.5,35.0,0.2068965517241379,10.666666666666666,52.0,6464.0,0.475,2.0,High,16.0,8.96,39.0
2021-12-31,Goochland County,Virginia,VA,All Residential,-1,477952.5,0.0912157534246575,210.0125156445557,373950.0,42.0,0.024390243902439,-0.0454545454545454,33.0,3799.0,0.768,3.0,Critical,37.0,7.86,38.0
2021-12-31,Clay County,Mississippi,MS,All Residential,-1,15000.0,,13.404825737265416,,1.0,,,3.0,4917.0,0.459,2.0,High,15.0,8.99,38.0
2021-12-31,Broomfield County,Colorado,CO,All Residential,-1,616500.0,0.0834797891036906,227.46332076083465,585882.5,78.0,-0.037037037037037,0.0263157894736842,13.0,12804.0,0.798,3.0,Critical,26.0,8.31,37.0
2021-12-31,Renville County,Minnesota,MN,All Residential,-1,110000.0,0.394169835234474,70.24793388429752,99000.0,5.0,-0.4444444444444444,-0.6666666666666667,69.0,3574.0,0.541,5.0,Extreme,6.0,9.99,38.0
2021-12-31,McCulloch County,Texas,TX,All Residential,-1,275000.0,0.746031746031746,82.67716535433071,104250.0,3.0,-0.5,,54.0,1253.0,0.382,2.0,High,30.0,8.19,35.0
2021-12-31,Polk County,Florida,FL,All Residential,-1,300000.0,0.0489693875767058,171.6522842639594,315000.0,1418.0,0.0056737588652482,-0.0327421555252387,13.0,197314.0,0.56,3.0,Critical,45.0,6.97,42.0
2021-12-31,Ingham County,Michigan,MI,All Residential,-1,150000.0,-0.0712074303405573,106.52721619082416,140000.0,367.0,-0.0589743589743589,-0.0187165775401069,35.0,62535.0,0.564,2.0,High,24.0,8.34,40.0
2021-12-31,Onondaga County,New York,NY,All Residential,-1,176000.0,0.0057142857142857,117.25624178296924,171250.0,525.0,0.0375494071146245,-0.1666666666666666,26.0,106307.0,0.726,3.0,Critical,1.0,12.79,39.0
2021-12-31,Jones County,Texas,TX,All Residential,-1,185000.0,-0.2829457364341084,80.99688473520249,165000.0,15.0,0.0,0.25,60.0,4444.0,0.435,2.0,High,30.0,8.19,35.0
2021-12-31,Routt County,Colorado,CO,All Residential,-1,800000.0,-0.036144578313253,558.4070796460177,835000.0,84.0,-0.0344827586206896,-0.2293577981651375,9.0,6091.0,0.751,2.0,High,26.0,8.31,37.0
2021-12-31,Van Buren County,Tennessee,TN,All Residential,-1,259450.0,-0.1343009676343009,138.11528025941368,261950.0,6.0,0.5,,65.0,1813.0,0.579,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Olmsted County,Minnesota,MN,All Residential,-1,295950.0,0.0461293743372215,152.4390243902439,299950.0,226.0,0.1243781094527363,0.0761904761904761,19.0,39231.0,0.76,3.0,Critical,6.0,9.99,38.0
2021-12-31,San Miguel County,New Mexico,NM,All Residential,-1,192617.5,0.222968253968254,30.686694391931784,304450.0,2.0,-0.75,,29.0,5571.0,0.604,3.0,Critical,30.0,8.19,38.0
2021-12-31,Monterey County,California,CA,All Residential,-1,843750.0,0.0416666666666667,544.62194931571,749000.0,290.0,0.0034602076124568,-0.0235690235690235,43.0,89400.0,0.708,3.0,Critical,10.0,9.48,37.0
2021-12-31,Chambers County,Texas,TX,All Residential,-1,330000.0,0.1483992879924414,157.4660633484163,347046.0,87.0,0.2428571428571428,0.2253521126760562,32.0,11567.0,0.47,2.0,High,30.0,8.19,35.0
2021-12-31,Davidson County,North Carolina,NC,All Residential,-1,240000.0,0.0434782608695651,142.03027604630455,239000.0,284.0,0.2188841201716738,0.1932773109243697,32.0,42264.0,0.478,3.0,Critical,34.0,8.07,39.0
2021-12-31,Lafayette County,Missouri,MO,All Residential,-1,199000.0,0.0655957161981257,90.13728323699422,179900.0,35.0,-0.1666666666666666,-0.054054054054054,39.0,7667.0,0.452,3.0,Critical,39.0,7.75,39.0
2021-12-31,Jefferson County,Alabama,AL,All Residential,-1,240000.0,-0.0200081665986117,130.3688731682668,200000.0,819.0,-0.0597014925373133,-0.1333333333333333,38.0,181228.0,0.569,2.0,High,40.0,7.45,39.0
2021-12-31,York County,Virginia,VA,All Residential,-1,344280.0,-0.0069800980674935,182.3065352697096,299900.0,119.0,0.0625,0.0084745762711864,16.0,9549.0,0.819,2.0,High,37.0,7.86,38.0
2021-12-31,Door County,Wisconsin,WI,All Residential,-1,235000.0,-0.4035532994923858,143.26765188834156,257400.0,4.0,-0.6666666666666667,-0.5999999999999999,48.0,6888.0,0.773,2.0,High,17.0,8.89,40.0
2021-12-31,Robertson County,Tennessee,TN,All Residential,-1,347315.0,-0.0296091921908288,199.70225577964257,335000.0,112.0,-0.081967213114754,-0.0427350427350426,41.0,21228.0,0.513,3.0,Critical,49.0,5.74,39.0
2021-12-31,Linn County,Kansas,KS,All Residential,-1,122000.0,-0.0615384615384615,103.492093373494,154750.0,12.0,0.3333333333333332,0.7142857142857141,70.0,2796.0,0.347,3.0,Critical,11.0,9.36,37.0
2021-12-31,Kendall County,Texas,TX,All Residential,-1,565000.0,0.0543011755924611,234.08052125623496,664667.0,62.0,-0.1388888888888888,-0.3033707865168539,32.0,7890.0,0.609,2.0,High,30.0,8.19,35.0
2021-12-31,Pickaway County,Ohio,OH,All Residential,-1,265000.0,0.0331384015594542,149.05149051490514,322000.0,59.0,0.0535714285714286,-0.1571428571428571,58.0,17355.0,0.498,2.0,High,16.0,8.96,39.0
2021-12-31,Mercer County,Ohio,OH,All Residential,-1,173000.0,-0.0388888888888888,130.2469135802469,174900.0,27.0,-0.2058823529411765,-0.15625,56.0,9613.0,0.378,2.0,High,16.0,8.96,39.0
2021-12-31,Morgan County,West Virginia,WV,All Residential,-1,256900.0,0.1169565217391304,152.11640211640213,195000.0,33.0,-0.1538461538461538,-0.0571428571428571,48.0,4153.0,0.399,3.0,Critical,18.0,8.84,43.0
2021-12-31,Norfolk,Virginia,VA,All Residential,-1,255000.0,-0.0413533834586465,166.47531572904708,250000.0,378.0,0.0053191489361701,-0.0257731958762886,25.0,,,,,37.0,7.86,38.0
2021-12-31,Crow Wing County,Minnesota,MN,All Residential,-1,299900.0,0.0885662431941924,159.1982056104059,250000.0,110.0,-0.3037974683544303,0.0091743119266054,28.0,15620.0,0.558,3.0,Critical,6.0,9.99,38.0
2021-12-31,Bandera County,Texas,TX,All Residential,-1,381500.0,-0.043859649122807,201.524752881342,345000.0,20.0,-0.1304347826086956,0.6666666666666667,49.0,3452.0,0.5,2.0,High,30.0,8.19,35.0
2021-12-31,Johnson County,Kansas,KS,All Residential,-1,375000.0,0.056338028169014,167.11229946524065,375000.0,881.0,-0.0465367965367965,-0.1207584830339321,15.0,143218.0,0.739,3.0,Critical,11.0,9.36,37.0
2021-12-31,Fulton County,Arkansas,AR,All Residential,-1,171750.0,-0.1821428571428571,88.3052434456929,160000.0,8.0,0.1428571428571427,0.6,114.0,2629.0,0.32,3.0,Critical,20.0,8.8,38.0
2021-12-31,Perry County,Mississippi,MS,All Residential,-1,267500.0,,212.62946584429187,165000.0,2.0,,1.0,957.0,3017.0,0.374,3.0,Critical,15.0,8.99,38.0
2021-12-31,Coweta County,Georgia,GA,All Residential,-1,382400.0,0.1284396901512356,154.85407980941036,325000.0,260.0,-0.1034482758620689,-0.2876712328767123,13.0,32627.0,0.438,2.0,High,35.0,7.91,37.0
2021-12-31,Sandusky County,Ohio,OH,All Residential,-1,152000.0,0.0184254606365159,96.95696129404968,103450.0,22.0,-0.1538461538461538,0.2222222222222223,59.0,13805.0,0.521,1.0,Medium,16.0,8.96,39.0
2021-12-31,Boone County,Indiana,IN,All Residential,-1,350000.0,0.1363636363636364,139.35067475063565,285632.5,115.0,0.0648148148148148,0.1386138613861385,6.0,14986.0,0.699,2.0,High,33.0,8.15,38.0
2021-12-31,Madison County,Missouri,MO,All Residential,-1,168800.0,-0.0699724517906336,102.9532967032967,67400.0,11.0,-0.0833333333333333,0.2222222222222223,49.0,3526.0,0.389,3.0,Critical,39.0,7.75,39.0
2021-12-31,York County,South Carolina,SC,All Residential,-1,330000.0,-0.1032608695652174,175.19545691959485,355450.0,469.0,-0.0042462845010615,-0.0349794238683127,33.0,76474.0,0.485,3.0,Critical,40.0,7.45,39.0
2021-12-31,Dinwiddie County,Virginia,VA,All Residential,-1,233000.0,-0.0623742454728369,154.42890442890442,274475.0,44.0,0.2222222222222223,0.6296296296296295,13.0,5123.0,0.669,3.0,Critical,37.0,7.86,38.0
2021-12-31,Dauphin County,Pennsylvania,PA,All Residential,-1,208676.5,-0.006302380952381,124.58076903358112,184900.0,383.0,0.0026178010471205,0.0668523676880223,10.0,58440.0,0.588,2.0,High,23.0,8.46,41.0
2021-12-31,Parker County,Texas,TX,All Residential,-1,412561.0,0.0149102091020909,186.6373096326088,410000.0,319.0,0.0224358974358973,-0.0274390243902439,29.0,33690.0,0.533,2.0,High,30.0,8.19,35.0
2021-12-31,Lewis County,New York,NY,All Residential,-1,159900.0,0.0731543624161072,97.12351945854483,172450.0,15.0,-0.5161290322580645,-0.5161290322580645,65.0,6060.0,0.517,2.0,High,1.0,12.79,39.0
2021-12-31,Hill County,Texas,TX,All Residential,-1,250000.0,0.1111111111111111,130.20833333333334,229000.0,35.0,-0.2222222222222222,0.4583333333333332,27.0,8736.0,0.405,3.0,Critical,30.0,8.19,35.0
2021-12-31,Hardin County,Ohio,OH,All Residential,-1,107900.0,-0.4466666666666666,81.77570093457942,202900.0,5.0,-0.1666666666666666,0.6666666666666667,51.0,7008.0,0.379,1.0,Medium,16.0,8.96,39.0
2021-12-31,Jackson County,Michigan,MI,All Residential,-1,175000.0,-0.0250696378830083,121.33734034560482,167000.0,222.0,0.0373831775700934,-0.0431034482758621,49.0,44081.0,0.518,2.0,High,24.0,8.34,40.0
2021-12-31,Walker County,Texas,TX,All Residential,-1,227500.0,-0.0702426564495529,147.73270280311078,257990.0,48.0,-0.1111111111111111,0.1428571428571427,19.0,18162.0,0.474,3.0,Critical,30.0,8.19,35.0
2021-12-31,Box Elder County,Utah,UT,All Residential,-1,379000.0,-0.0282051282051282,188.28941005802707,410000.0,74.0,0.1044776119402985,0.1746031746031746,25.0,13934.0,0.513,3.0,Critical,27.0,8.29,31.0
2021-12-31,Waller County,Texas,TX,All Residential,-1,350000.0,0.0447761194029849,168.56408373117884,297990.0,99.0,0.2222222222222223,-0.2016129032258064,27.0,9280.0,0.41,3.0,Critical,30.0,8.19,35.0
2021-12-31,Montgomery County,Iowa,IA,All Residential,-1,136000.0,0.2698412698412697,100.50993232234616,89900.0,7.0,-0.4166666666666666,-0.3,33.0,2163.0,0.556,3.0,Critical,13.0,9.26,38.0
2021-12-31,San Diego County,California,CA,All Residential,-1,774000.0,-0.0009680542110358,504.9047893825736,749900.0,3116.0,0.0012853470437017,-0.1283916083916083,12.0,777194.0,0.801,3.0,Critical,10.0,9.48,37.0
2021-12-31,New York County,New York,NY,All Residential,-1,1265000.0,0.069767441860465,1425.9163581044231,1500000.0,997.0,-0.003,0.3564625850340135,90.0,399369.0,,2.0,High,1.0,12.79,39.0
2021-12-31,Murray County,Georgia,GA,All Residential,-1,217990.0,-0.064420600858369,141.40271493212668,201990.0,22.0,0.0476190476190476,2.142857142857143,34.0,11221.0,0.364,3.0,Critical,35.0,7.91,37.0
2021-12-31,Elmore County,Idaho,ID,All Residential,-1,326250.0,-0.0110639587753864,189.26248425296043,324900.0,64.0,0.0158730158730158,0.7297297297297298,28.0,6320.0,0.53,5.0,Extreme,36.0,7.88,36.0
2021-12-31,Fayette County,Illinois,IL,All Residential,-1,132900.0,0.3276723276723276,92.75793650793648,70250.0,13.0,0.3,0.3,36.0,7014.0,0.356,3.0,Critical,9.0,9.52,38.0
2021-12-31,East Feliciana Parish,Louisiana,LA,All Residential,-1,310000.0,0.2783505154639174,162.38069989395547,442500.0,4.0,-0.3333333333333333,-0.3333333333333333,43.0,7243.0,0.396,2.0,High,19.0,8.82,37.0
2021-12-31,Lancaster County,Nebraska,NE,All Residential,-1,250000.0,0.0002000400080015,137.50470587748583,249950.0,453.0,0.1497461928934009,0.1766233766233766,10.0,73132.0,0.657,2.0,High,14.0,9.01,37.0
2021-12-31,Rio Blanco County,Colorado,CO,All Residential,-1,199000.0,0.2437499999999999,121.41549725442344,167500.0,5.0,-0.1666666666666666,-0.5,17.0,1621.0,0.379,5.0,Extreme,26.0,8.31,37.0
2021-12-31,Salem County,New Jersey,NJ,All Residential,-1,175250.0,-0.0781167806417675,135.92233009708738,179900.0,96.0,-0.0495049504950495,-0.0303030303030302,52.0,14136.0,0.544,2.0,High,7.0,9.98,40.0
2021-12-31,Calaveras County,California,CA,All Residential,-1,485000.0,0.1686746987951808,258.008356545961,449000.0,55.0,0.0185185185185186,-0.0677966101694915,29.0,7495.0,0.526,3.0,Critical,10.0,9.48,37.0
2021-12-31,Morrow County,Ohio,OH,All Residential,-1,227000.0,0.1641025641025641,130.73394495412845,299900.0,29.0,0.0,-0.2926829268292683,76.0,7676.0,0.411,2.0,High,16.0,8.96,39.0
2021-12-31,Stearns County,Minnesota,MN,All Residential,-1,240000.0,0.0526315789473683,125.0,199500.0,186.0,0.0054054054054053,0.1071428571428572,28.0,49758.0,0.578,3.0,Critical,6.0,9.99,38.0
2021-12-31,Bossier Parish,Louisiana,LA,All Residential,-1,232000.0,0.1050250059537984,131.43776824034336,255000.0,185.0,-0.0053763440860215,45.25,18.0,37141.0,0.497,3.0,Critical,19.0,8.82,37.0
2021-12-31,Morgan County,Kentucky,KY,All Residential,-1,128197.0,-0.5851229773462782,110.42797037037036,119450.0,10.0,2.333333333333333,1.0,79.0,4365.0,0.477,5.0,Extreme,22.0,8.58,39.0
2021-12-31,Randolph County,Illinois,IL,All Residential,-1,110000.0,-0.1603053435114504,78.54322071083809,75000.0,21.0,0.2352941176470588,-0.0869565217391304,103.0,10333.0,0.514,3.0,Critical,9.0,9.52,38.0
2021-12-31,Union County,Oregon,OR,All Residential,-1,225000.0,-0.1588785046728972,144.2687747035573,310000.0,27.0,0.125,-0.2894736842105263,20.0,4950.0,0.485,3.0,Critical,27.0,8.29,39.0
2021-12-31,Greenville County,South Carolina,SC,All Residential,-1,305740.0,0.0006218294878088,153.41959334565618,307240.0,900.0,0.1335012594458437,0.0830324909747293,45.0,170671.0,0.54,3.0,Critical,40.0,7.45,39.0
2021-12-31,Bedford County,Tennessee,TN,All Residential,-1,283750.0,0.1239849475143592,169.05087919073935,284900.0,68.0,-0.0285714285714285,-0.0144927536231883,32.0,14732.0,0.422,3.0,Critical,49.0,5.74,39.0
2021-12-31,Hawkins County,Tennessee,TN,All Residential,-1,139900.0,-0.6058599802789125,168.26923076923077,549949.5,7.0,2.5,1.3333333333333337,58.0,16103.0,0.437,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Dimmit County,Texas,TX,All Residential,-1,165000.0,0.1000733382225482,,189500.0,1.0,0.0,,236.0,5572.0,0.704,5.0,Extreme,30.0,8.19,35.0
2021-12-31,New Haven County,Connecticut,CT,All Residential,-1,275000.0,-0.0178571428571429,165.8911070060467,259900.0,1116.0,0.0391061452513965,-0.0889795918367346,54.0,189150.0,0.76,3.0,Critical,5.0,10.44,41.0
2021-12-31,Florence County,Wisconsin,WI,All Residential,-1,165000.0,,113.79310344827586,87450.0,1.0,,0.0,65.0,1067.0,0.543,3.0,Critical,17.0,8.89,40.0
2021-12-31,Maury County,Tennessee,TN,All Residential,-1,371000.0,0.0813489171937391,200.5604288499025,341585.0,252.0,0.1004366812227073,-0.1710526315789473,35.0,28459.0,0.632,3.0,Critical,49.0,5.74,39.0
2021-12-31,Jackson County,Arkansas,AR,All Residential,-1,125000.0,0.953125,98.04280397022332,67450.0,2.0,0.0,0.0,63.0,5914.0,0.382,3.0,Critical,20.0,8.8,38.0
2021-12-31,Schley County,Georgia,GA,All Residential,-1,157000.0,-0.3319148936170213,95.96577017114912,,1.0,-0.5,,45.0,1143.0,0.344,3.0,Critical,35.0,7.91,37.0
2021-12-31,Humboldt County,Nevada,NV,All Residential,-1,250000.0,-0.1638795986622073,191.93857965451056,342000.0,15.0,0.0,0.0,49.0,4467.0,0.409,3.0,Critical,29.0,8.23,38.0
2021-12-31,Walla Walla County,Washington,WA,All Residential,-1,392500.0,-0.0162907268170425,217.80756342747725,332450.0,65.0,0.0,0.015625,24.0,15231.0,0.626,5.0,Extreme,24.0,8.34,38.0
2021-12-31,Todd County,Minnesota,MN,All Residential,-1,195800.0,0.0442666666666666,110.918642760748,360000.0,25.0,-0.2647058823529411,0.1363636363636364,17.0,6581.0,0.422,3.0,Critical,6.0,9.99,38.0
