period_end,county,state,state_code,median_ppsf,tax_burden,medianage,cost_of_living_rank,elementary_school_rating,middle_school_rating,high_school_rating,daily_cases,percentage_fully_vaccinated,risk_index,risk
2023-12-31,Wayne County,New York,NY,108.25,12.79,39.0,1.0,3,3,5,17519.0,62.6,3.0,Critical
2023-12-31,Schenectady County,New York,NY,132.17092895507812,12.79,39.0,1.0,3,1,8,33306.0,72.89999999999999,2.0,High
2023-12-31,Oceana County,Michigan,MI,120.15816787719729,8.34,40.0,24.0,10,8,4,6336.0,54.2,1.0,Medium
2023-12-31,Lewis County,Tennessee,TN,130.00774684861244,5.74,39.0,49.0,6,8,9,3570.0,35.6,1.0,Medium
2023-12-31,Wayne County,Indiana,IN,69.8975601196289,8.15,38.0,33.0,7,7,8,18836.0,49.7,0.0,Low
2023-12-31,Virginia Beach,Virginia,VA,188.9827117919922,7.86,38.0,37.0,9,2,8,,,,
2023-12-31,Franklin County,Idaho,ID,189.1923189030817,7.88,36.0,36.0,8,10,10,2330.0,44.8,0.0,Low
2023-12-31,Ste. Genevieve County,Missouri,MO,107.32659912109376,7.75,39.0,39.0,3,2,2,3655.0,44.9,4.0,Unknown
2023-12-31,Butte County,California,CA,269.41241455078125,9.48,37.0,10.0,8,9,10,39736.0,53.1,1.0,Medium
2023-12-31,Orleans County,Vermont,VT,115.51463519642677,10.75,43.0,3.0,8,3,2,6328.0,70.5,3.0,Critical
2023-12-31,Eaton County,Michigan,MI,126.58061907539012,8.34,40.0,24.0,9,5,7,26840.0,56.99999999999999,1.0,Medium
2023-12-31,Yamhill County,Oregon,OR,272.87994384765625,8.29,39.0,27.0,10,1,7,17782.0,63.2,1.0,Medium
2023-12-31,Bates County,Missouri,MO,114.0625,7.75,39.0,39.0,8,8,1,3746.0,38.8,4.0,Unknown
2023-12-31,Isanti County,Minnesota,MN,177.08984375,9.99,38.0,6.0,8,2,4,10085.0,43.1,2.0,High
2023-12-31,Ramsey County,Minnesota,MN,177.8242645263672,9.99,38.0,6.0,4,6,10,124568.0,71.7,2.0,High
2023-12-31,Passaic County,New Jersey,NJ,257.1428527832031,9.98,40.0,7.0,4,9,9,145501.0,70.1,2.0,High
2023-12-31,Cherokee County,South Carolina,SC,111.5680345689998,7.45,39.0,40.0,4,8,3,14680.0,34.2,1.0,Medium
2023-12-31,Miami County,Ohio,OH,118.1703837431964,8.96,39.0,16.0,4,4,9,25708.0,47.6,0.0,Low
2023-12-31,Boise County,Idaho,ID,285.41114715576174,7.88,36.0,36.0,2,8,6,1089.0,33.7,0.0,Low
2023-12-31,Bonner County,Idaho,ID,334.9662126813616,7.88,36.0,36.0,3,10,1,8871.0,43.1,1.0,Medium
2023-12-31,Cleveland County,Arkansas,AR,56.83432607787422,8.8,38.0,20.0,5,7,7,2260.0,52.900000000000006,1.0,Medium
2023-12-31,Kennebec County,Maine,ME,148.1452864074707,10.5,45.0,4.0,1,1,5,23269.0,68.0,2.0,High
2023-12-31,Nobles County,Minnesota,MN,112.0302505493164,9.99,38.0,6.0,7,6,2,6953.0,61.3,2.0,High
2023-12-31,Van Buren County,Tennessee,TN,133.39584779347751,5.74,39.0,49.0,4,6,8,1847.0,58.5,2.0,High
2023-12-31,Fairfield County,Ohio,OH,148.08802795410156,8.96,39.0,16.0,3,5,4,38544.0,57.49999999999999,1.0,Medium
2023-12-31,Blaine County,Oklahoma,OK,44.24778747558594,7.13,37.0,44.0,10,4,10,2455.0,46.6,1.0,Medium
2023-12-31,Jessamine County,Kentucky,KY,140.1343994140625,8.58,39.0,22.0,1,7,8,15134.0,53.7,1.0,Medium
2023-12-31,Lyon County,Minnesota,MN,87.4827050590784,9.99,38.0,6.0,3,4,7,7045.0,56.49999999999999,1.0,Medium
2023-12-31,Franklin County,Indiana,IN,101.39720163035328,8.15,38.0,33.0,9,6,3,4373.0,37.7,1.0,Medium
2023-12-31,Williams County,Ohio,OH,88.14382229412843,8.96,39.0,16.0,9,8,9,9006.0,44.8,2.0,High
2023-12-31,Scott County,Missouri,MO,33.982191737683195,7.75,39.0,39.0,9,1,9,11109.0,43.6,4.0,Unknown
2023-12-31,Somerset County,Pennsylvania,PA,114.31881917317708,8.46,41.0,23.0,8,6,5,18716.0,47.1,1.0,Medium
2023-12-31,Randolph County,North Carolina,NC,133.22311294555664,8.07,39.0,34.0,7,6,4,35412.0,44.0,1.0,Medium
2023-12-31,Culpeper County,Virginia,VA,179.30393295288087,7.86,38.0,37.0,4,10,10,11395.0,64.3,1.0,Medium
2023-12-31,Curry County,Oregon,OR,267.83984375,8.29,39.0,27.0,2,6,4,3353.0,55.50000000000001,1.0,Medium
2023-12-31,Lampasas County,Texas,TX,149.3359375,8.19,35.0,30.0,3,4,6,5528.0,49.3,2.0,High
2023-12-31,Eastland County,Texas,TX,83.55322265625,8.19,35.0,30.0,5,8,8,2819.0,37.5,2.0,High
2023-12-31,Pennington County,Minnesota,MN,111.65533296396734,9.99,38.0,6.0,10,8,10,3560.0,53.6,2.0,High
2023-12-31,Bosque County,Texas,TX,174.8612318670239,8.19,35.0,30.0,4,5,3,4069.0,47.3,1.0,Medium
2023-12-31,Aroostook County,Maine,ME,86.9329005432129,10.5,45.0,4.0,2,6,1,13009.0,68.10000000000001,3.0,Critical
2023-12-31,Mason County,Kentucky,KY,66.15948420462678,8.58,39.0,22.0,6,7,5,4815.0,50.9,2.0,High
2023-12-31,Seward County,Nebraska,NE,116.34023154085276,9.01,37.0,14.0,10,6,9,3373.0,50.2,0.0,Low
2023-12-31,Bracken County,Kentucky,KY,92.87539817211108,8.58,39.0,22.0,9,1,3,2173.0,47.3,1.0,Medium
2023-12-31,Polk County,Iowa,IA,180.44247848619364,9.26,38.0,13.0,8,7,7,124811.0,67.5,2.0,High
2023-12-31,Putnam County,Ohio,OH,92.2265625,8.96,39.0,16.0,10,4,8,8457.0,48.6,2.0,High
2023-12-31,Pike County,Arkansas,AR,58.40987760836364,8.8,38.0,20.0,10,5,10,2615.0,41.9,1.0,Medium
2023-12-31,Benton County,Oregon,OR,257.8435278920995,8.29,39.0,27.0,3,9,7,15344.0,74.7,2.0,High
2023-12-31,Walton County,Georgia,GA,161.91482543945312,7.91,37.0,35.0,3,7,2,21980.0,41.2,0.0,Low
2023-12-31,Berkeley County,West Virginia,WV,140.50868225097656,8.84,43.0,18.0,4,7,9,35712.0,54.8,1.0,Medium
2023-12-31,Orangeburg County,South Carolina,SC,110.10927912113402,7.45,39.0,40.0,2,3,5,23293.0,55.7,1.0,Medium
2023-12-31,Rowan County,Kentucky,KY,103.12597027177436,8.58,39.0,22.0,7,1,10,6659.0,52.2,2.0,High
2023-12-31,Lauderdale County,Tennessee,TN,82.42402363949805,5.74,39.0,49.0,1,6,1,7742.0,37.6,1.0,Medium
2023-12-31,Manatee County,Florida,FL,230.2076873779297,6.97,42.0,45.0,8,5,10,95554.0,61.5,2.0,High
2023-12-31,Polk County,Georgia,GA,127.20945434570312,7.91,37.0,35.0,2,4,9,11874.0,38.8,1.0,Medium
2023-12-31,Parker County,Texas,TX,186.63731384277344,8.19,35.0,30.0,4,3,2,34426.0,53.900000000000006,1.0,Medium
2023-12-31,Cuyahoga County,Ohio,OH,119.65811920166016,8.96,39.0,16.0,8,1,7,269568.0,64.9,2.0,High
2023-12-31,Cherokee County,Texas,TX,149.81283218383788,8.19,35.0,30.0,3,3,8,7966.0,39.5,2.0,High
2023-12-31,Brazos County,Texas,TX,156.61893295288087,8.19,35.0,30.0,4,9,1,60350.0,51.6,1.0,Medium
2023-12-31,Washington County,Utah,UT,264.9842224121094,8.29,31.0,27.0,3,8,6,44759.0,52.1,1.0,Medium
2023-12-31,Carroll County,Tennessee,TN,52.23109508514404,5.74,39.0,49.0,10,3,6,8956.0,48.5,1.0,Medium
2023-12-31,Bleckley County,Georgia,GA,98.45247650146484,7.91,37.0,35.0,8,2,8,3341.0,36.4,1.0,Medium
2023-12-31,Adair County,Oklahoma,OK,94.63421374778773,7.13,37.0,44.0,8,6,5,7952.0,36.4,2.0,High
2023-12-31,Marinette County,Wisconsin,WI,100.9787208557129,8.89,40.0,17.0,9,1,8,11607.0,52.8,1.0,Medium
2023-12-31,Oconto County,Wisconsin,WI,125.08145904541016,8.89,40.0,17.0,7,4,4,11390.0,53.2,1.0,Medium
2023-12-31,Rio Blanco County,Colorado,CO,99.07373586682108,8.31,37.0,26.0,10,4,8,1676.0,38.6,2.0,High
2023-12-31,Miami-Dade County,Florida,FL,311.4169311523437,6.97,42.0,45.0,10,6,7,1181119.0,84.6,3.0,Critical
2023-12-31,Defiance County,Ohio,OH,95.278258005778,8.96,39.0,16.0,1,5,4,10214.0,49.1,1.0,Medium
2023-12-31,Shelby County,Ohio,OH,109.845703125,8.96,39.0,16.0,10,10,5,11059.0,36.0,2.0,High
2023-12-31,Cache County,Utah,UT,197.0779266357422,8.29,31.0,27.0,1,5,4,37113.0,58.3,1.0,Medium
2023-12-31,Burnett County,Wisconsin,WI,149.0095068359375,8.89,40.0,17.0,1,6,9,3979.0,56.99999999999999,2.0,High
2023-12-31,Greene County,Tennessee,TN,118.79582214355467,5.74,39.0,49.0,3,8,5,22058.0,46.3,0.0,Low
2023-12-31,Norfolk,Virginia,VA,166.47531127929688,7.86,38.0,37.0,4,6,2,,,,
2023-12-31,Hancock County,Ohio,OH,126.322818069458,8.96,39.0,16.0,7,3,6,17109.0,50.6,1.0,Medium
2023-12-31,Barrow County,Georgia,GA,162.19307478763733,7.91,37.0,35.0,2,8,5,21890.0,39.900000000000006,1.0,Medium
2023-12-31,Owyhee County,Idaho,ID,203.21259460449207,7.88,36.0,36.0,5,10,9,2264.0,35.6,0.0,Low
2023-12-31,Nuckolls County,Nebraska,NE,70.96362849644252,9.01,37.0,14.0,1,8,6,976.0,49.8,0.0,Low
2023-12-31,Red Lake County,Minnesota,MN,84.61763231659461,9.99,38.0,6.0,1,7,3,936.0,56.39999999999999,2.0,High
2023-12-31,Lackawanna County,Pennsylvania,PA,85.96881866455078,8.46,41.0,23.0,7,2,8,43699.0,68.60000000000001,2.0,High
2023-12-31,Brantley County,Georgia,GA,125.57378218205486,7.91,37.0,35.0,1,8,4,4132.0,26.0,2.0,High
2023-12-31,Kenton County,Kentucky,KY,149.705322265625,8.58,39.0,22.0,1,7,4,45597.0,60.4,1.0,Medium
2023-12-31,Fentress County,Tennessee,TN,153.86168670654297,5.74,39.0,49.0,7,5,9,5697.0,33.900000000000006,0.0,Low
2023-12-31,Blount County,Alabama,AL,122.6912882232666,7.45,39.0,40.0,5,3,2,14947.0,31.7,2.0,High
2023-12-31,Webster County,Mississippi,MS,54.38955950737,8.99,38.0,15.0,8,10,1,3387.0,48.0,3.0,Critical
2023-12-31,Baker County,Oregon,OR,160.1851513671875,8.29,39.0,27.0,3,9,6,3210.0,70.19999999999999,1.0,Medium
2023-12-31,Jackson County,Kentucky,KY,98.1662013927471,8.58,39.0,22.0,9,1,4,4275.0,36.6,1.0,Medium
2023-12-31,Waupaca County,Wisconsin,WI,112.46875,8.89,40.0,17.0,6,4,8,13622.0,54.400000000000006,1.0,Medium
2023-12-31,Burleson County,Texas,TX,157.63544736589822,8.19,35.0,30.0,2,10,6,5009.0,49.2,1.0,Medium
2023-12-31,Westmoreland County,Virginia,VA,188.4111515856075,7.86,38.0,37.0,9,2,5,3256.0,61.9,2.0,High
2023-12-31,Lake County,Michigan,MI,114.2509765625,8.34,40.0,24.0,2,9,8,1841.0,64.0,1.0,Medium
2023-12-31,Westchester County,New York,NY,318.4729387154479,12.79,39.0,1.0,5,6,5,254171.0,80.9,3.0,Critical
2023-12-31,Laurens County,South Carolina,SC,123.8824936482124,7.45,39.0,40.0,10,2,4,18609.0,38.5,1.0,Medium
2023-12-31,Norman County,Minnesota,MN,41.304028043403015,9.99,38.0,6.0,9,4,3,1493.0,60.3,1.0,Medium
2023-12-31,Addison County,Vermont,VT,182.5363278198242,10.75,43.0,3.0,10,5,1,5653.0,81.39999999999999,3.0,Critical
2023-12-31,DeKalb County,Alabama,AL,110.55737510681152,7.45,39.0,40.0,6,4,4,18711.0,33.900000000000006,0.0,Low
2023-12-31,Hancock County,Georgia,GA,194.7509574194264,7.91,37.0,35.0,6,3,1,1577.0,48.2,1.0,Medium
2023-12-31,Livingston County,Michigan,MI,189.3408203125,8.34,40.0,24.0,10,5,1,46243.0,60.1,2.0,High
2023-12-31,Perry County,Arkansas,AR,93.62451171875,8.8,38.0,20.0,6,2,6,2513.0,51.7,1.0,Medium
2023-12-31,Freestone County,Texas,TX,118.05124137878418,8.19,35.0,30.0,1,5,10,3866.0,38.9,1.0,Medium
2023-12-31,Ferry County,Washington,WA,147.4931640625,8.34,38.0,24.0,2,5,4,1407.0,56.2,1.0,Medium
2023-12-31,Greenwood County,South Carolina,SC,121.97826917703424,7.45,39.0,40.0,1,7,6,22541.0,48.0,1.0,Medium
2023-12-31,Dallas County,Arkansas,AR,55.68603515625,8.8,38.0,20.0,8,7,6,1740.0,56.49999999999999,1.0,Medium
2023-12-31,Trousdale County,Tennessee,TN,184.962890625,5.74,39.0,49.0,3,6,5,4228.0,36.9,2.0,High
2023-12-31,Bibb County,Georgia,GA,95.998046875,7.91,37.0,35.0,7,1,5,37152.0,45.8,1.0,Medium
2023-12-31,Mason County,Texas,TX,911.761753738654,8.19,35.0,30.0,7,9,1,785.0,47.8,1.0,Medium
2023-12-31,Niagara County,New York,NY,121.439480082194,12.79,39.0,1.0,10,3,3,48328.0,66.4,2.0,High
2023-12-31,Vernon County,Missouri,MO,85.37510330200195,7.75,39.0,39.0,10,10,7,5051.0,35.099999999999994,4.0,Unknown
2023-12-31,Essex County,Virginia,VA,149.53219536472716,7.86,38.0,37.0,2,5,5,2259.0,61.7,1.0,Medium
2023-12-31,Lucas County,Iowa,IA,97.76026112890212,9.26,38.0,13.0,9,3,4,1754.0,45.3,1.0,Medium
2023-12-31,Gillespie County,Texas,TX,158.5648820662797,8.19,35.0,30.0,2,6,7,5281.0,53.8,1.0,Medium
2023-12-31,Wahkiakum County,Washington,WA,229.59634591779104,8.34,38.0,24.0,7,7,4,530.0,49.0,1.0,Medium
2023-12-31,Henrico County,Virginia,VA,184.46399452573715,7.86,38.0,37.0,10,8,10,64986.0,70.7,2.0,High
2023-12-31,Noble County,Ohio,OH,93.55086654663086,8.96,39.0,16.0,6,9,5,3207.0,43.6,1.0,Medium
2023-12-31,Harrison County,Indiana,IN,121.21300254821776,8.15,38.0,33.0,5,10,5,10811.0,50.6,1.0,Medium
2023-12-31,Polk County,Florida,FL,171.65228271484375,6.97,42.0,45.0,9,9,7,199920.0,57.1,1.0,Medium
2023-12-31,Hendry County,Florida,FL,161.5646209716797,6.97,42.0,45.0,9,5,6,11689.0,49.6,1.0,Medium
2023-12-31,Adams County,Pennsylvania,PA,138.02657364625685,8.46,41.0,23.0,8,5,7,24804.0,50.6,1.0,Medium
2023-12-31,Kenai Peninsula Borough,Alaska,AK,178.9525146484375,5.1,34.0,50.0,6,1,4,17636.0,48.2,2.0,High
2023-12-31,Merrimack County,New Hampshire,NH,198.9033203125,6.84,43.0,46.0,5,4,2,32321.0,,2.0,High
2023-12-31,Santa Cruz County,Arizona,AZ,161.91635927551465,8.19,38.0,30.0,9,9,9,16652.0,,2.0,High
2023-12-31,Logan County,Ohio,OH,124.26740487521846,8.96,39.0,16.0,3,9,5,10242.0,42.8,2.0,High
2023-12-31,Phelps County,Missouri,MO,97.54121147155762,7.75,39.0,39.0,7,8,2,10185.0,43.7,4.0,Unknown
2023-12-31,Shelby County,Alabama,AL,147.60351384769243,7.45,39.0,40.0,5,5,10,60695.0,36.2,1.0,Medium
2023-12-31,DeKalb County,Georgia,GA,180.9615050570269,7.91,37.0,35.0,1,5,4,150413.0,56.2,1.0,Medium
2023-12-31,Lincoln County,Kentucky,KY,117.745785446167,8.58,39.0,22.0,2,6,6,6393.0,40.9,2.0,High
2023-12-31,Daviess County,Missouri,MO,109.20868770912602,7.75,39.0,39.0,3,2,9,1716.0,33.1,4.0,Unknown
2023-12-31,Carbon County,Utah,UT,106.84012811834162,8.29,31.0,27.0,8,5,2,5203.0,49.8,1.0,Medium
2023-12-31,Jones County,Georgia,GA,114.7236328125,7.91,37.0,35.0,2,8,10,5051.0,43.8,0.0,Low
2023-12-31,San Augustine County,Texas,TX,88.48060043334961,8.19,35.0,30.0,4,1,2,1066.0,40.6,0.0,Low
2023-12-31,Conway County,Arkansas,AR,87.06880950927734,8.8,38.0,20.0,2,9,2,5468.0,53.7,1.0,Medium
2023-12-31,Nye County,Nevada,NV,195.53073120117188,8.23,38.0,29.0,9,8,9,7463.0,46.5,1.0,Medium
2023-12-31,Rockland County,New York,NY,270.8339463011853,12.79,39.0,1.0,7,6,1,93194.0,64.0,3.0,Critical
2023-12-31,Carroll County,Arkansas,AR,123.9027458190918,8.8,38.0,20.0,9,9,2,6104.0,47.6,1.0,Medium
2023-12-31,Monroe County,Wisconsin,WI,115.74245712280272,8.89,40.0,17.0,4,2,5,12013.0,54.2,2.0,High
2023-12-31,Lee County,Mississippi,MS,134.37822646824134,8.99,38.0,15.0,3,3,2,26666.0,43.5,1.0,Medium
2023-12-31,Hidalgo County,Texas,TX,116.9064712524414,8.19,35.0,30.0,3,8,7,204245.0,73.3,2.0,High
2023-12-31,Marion County,Indiana,IN,116.2152567896811,8.15,38.0,33.0,6,6,7,224617.0,55.8,1.0,Medium
2023-12-31,Caledonia County,Vermont,VT,140.78474044799805,10.75,43.0,3.0,8,2,7,5718.0,71.39999999999999,2.0,High
2023-12-31,Brazoria County,Texas,TX,143.17116439819335,8.19,35.0,30.0,9,9,1,93483.0,57.99999999999999,1.0,Medium
2023-12-31,Lamoille County,Vermont,VT,232.8623443603516,10.75,43.0,3.0,5,10,8,3894.0,81.6,2.0,High
2023-12-31,Jennings County,Indiana,IN,100.11089746381732,8.15,38.0,33.0,3,1,8,6935.0,40.5,0.0,Low
2023-12-31,Greene County,Ohio,OH,127.086627722688,8.96,39.0,16.0,7,5,4,37530.0,62.9,1.0,Medium
2023-12-31,Searcy County,Arkansas,AR,88.26474475629766,8.8,38.0,20.0,4,2,8,2104.0,38.9,1.0,Medium
2023-12-31,Cleburne County,Arkansas,AR,125.3958511352539,8.8,38.0,20.0,6,7,2,6445.0,44.4,1.0,Medium
2023-12-31,Los Angeles County,California,CA,551.3438720703125,9.48,37.0,10.0,5,4,9,2851184.0,73.0,1.0,Medium
2023-12-31,Jackson County,Oklahoma,OK,96.1366283237648,7.13,37.0,44.0,8,3,1,6558.0,53.8,0.0,Low
2023-12-31,Ionia County,Michigan,MI,116.70754280708316,8.34,40.0,24.0,8,9,6,19563.0,47.2,1.0,Medium
2023-12-31,Person County,North Carolina,NC,140.98394181993274,8.07,39.0,34.0,3,1,3,9291.0,56.6,1.0,Medium
2023-12-31,Warren County,Tennessee,TN,152.6717529296875,5.74,39.0,49.0,4,2,3,12996.0,41.3,1.0,Medium
2023-12-31,McIntosh County,Oklahoma,OK,117.042236328125,7.13,37.0,44.0,10,6,2,4868.0,54.1,0.0,Low
2023-12-31,Calhoun County,Alabama,AL,95.18591918945312,7.45,39.0,40.0,7,2,8,32340.0,46.8,0.0,Low
2023-12-31,Douglas County,Minnesota,MN,150.7802734375,9.99,38.0,6.0,4,3,8,10902.0,57.4,1.0,Medium
2023-12-31,Clare County,Michigan,MI,117.4103800453522,8.34,40.0,24.0,1,10,8,6746.0,46.3,1.0,Medium
2023-12-31,Mineral County,Nevada,NV,106.7890625,8.23,38.0,29.0,4,9,4,1262.0,59.6,1.0,Medium
2023-12-31,Saratoga County,New York,NY,175.4355126953125,12.79,39.0,1.0,10,5,10,46763.0,79.2,3.0,Critical
2023-12-31,Colonial Heights,Virginia,VA,146.83355239868163,7.86,38.0,37.0,1,6,1,,,,
2023-12-31,Jefferson County,Wisconsin,WI,140.96301687586268,8.89,40.0,17.0,1,4,6,21520.0,57.49999999999999,1.0,Medium
2023-12-31,Sumner County,Tennessee,TN,199.6878967285156,5.74,39.0,49.0,6,7,6,53161.0,48.2,1.0,Medium
2023-12-31,Bartow County,Georgia,GA,155.8550262451172,7.91,37.0,35.0,10,6,3,29341.0,37.3,1.0,Medium
2023-12-31,Burke County,North Carolina,NC,207.486328125,8.07,39.0,34.0,9,1,3,25037.0,46.400000000000006,1.0,Medium
2023-12-31,Meigs County,Ohio,OH,104.54489286326134,8.96,39.0,16.0,5,8,5,4622.0,46.8,1.0,Medium
2023-12-31,Zavala County,Texas,TX,70.8051382446289,8.19,35.0,30.0,4,7,10,3994.0,57.2,1.0,Medium
2023-12-31,Matanuska-Susitna Borough,Alaska,AK,189.78463745117188,5.1,34.0,50.0,8,2,3,34406.0,40.6,2.0,High
2023-12-31,Saginaw County,Michigan,MI,85.64474546340125,8.34,40.0,24.0,5,4,4,50386.0,53.0,1.0,Medium
2023-12-31,Greer County,Oklahoma,OK,58.67693824768067,7.13,37.0,44.0,5,10,5,1294.0,36.8,1.0,Medium
2023-12-31,Morgan County,West Virginia,WV,150.34538452148436,8.84,43.0,18.0,7,9,5,4251.0,40.3,1.0,Medium
2023-12-31,Dane County,Wisconsin,WI,183.88790893554688,8.89,40.0,17.0,3,1,5,126262.0,82.69999999999999,3.0,Critical
2023-12-31,Montgomery County,Missouri,MO,101.7021494036744,7.75,39.0,39.0,2,4,5,2500.0,48.6,4.0,Unknown
2023-12-31,Copiah County,Mississippi,MS,83.06304931640625,8.99,38.0,15.0,10,10,9,7140.0,54.2,2.0,High
2023-12-31,Steele County,Minnesota,MN,132.76438438415528,9.99,38.0,6.0,10,9,6,10392.0,60.8,2.0,High
2023-12-31,Macon County,Georgia,GA,35.95881652832031,7.91,37.0,35.0,5,8,1,2141.0,43.2,1.0,Medium
2023-12-31,Lucas County,Ohio,OH,101.96759033203124,8.96,39.0,16.0,5,10,8,100856.0,57.9,2.0,High
2023-12-31,Cumberland County,Maine,ME,255.13626098632807,10.5,45.0,4.0,6,4,8,48885.0,84.5,2.0,High
2023-12-31,Langlade County,Wisconsin,WI,75.26101286719177,8.89,40.0,17.0,6,6,3,5202.0,53.900000000000006,2.0,High
2023-12-31,Riverside County,California,CA,292.4372863769531,9.48,37.0,10.0,8,9,7,620002.0,58.5,1.0,Medium
2023-12-31,Pickett County,Tennessee,TN,30.0,5.74,39.0,49.0,4,4,7,1768.0,44.8,1.0,Medium
2023-12-31,Jefferson County,Florida,FL,150.7779570755829,6.97,42.0,45.0,1,5,2,3934.0,59.6,1.0,Medium
2023-12-31,Morgan County,Ohio,OH,86.51547157287598,8.96,39.0,16.0,5,2,1,3264.0,42.3,0.0,Low
2023-12-31,Montgomery County,Ohio,OH,114.62979125976562,8.96,39.0,16.0,9,6,2,126836.0,56.39999999999999,2.0,High
2023-12-31,Scioto County,Ohio,OH,79.15386962890625,8.96,39.0,16.0,10,10,6,20639.0,49.4,1.0,Medium
2023-12-31,San Francisco County,California,CA,1016.2685546875,9.48,37.0,10.0,3,4,6,135447.0,83.39999999999999,2.0,High
2023-12-31,San Juan County,Washington,WA,473.8220965576172,8.34,38.0,24.0,9,4,8,1215.0,81.6,1.0,Medium
2023-12-31,Monroe County,New York,NY,119.517242253957,12.79,39.0,1.0,6,7,6,154523.0,72.3,3.0,Critical
2023-12-31,Mercer County,Kentucky,KY,83.06599552373928,8.58,39.0,22.0,1,6,1,7347.0,54.50000000000001,1.0,Medium
2023-12-31,Sedgwick County,Colorado,CO,46.07686614990234,8.31,37.0,26.0,6,5,9,483.0,52.5,1.0,Medium
2023-12-31,Tattnall County,Georgia,GA,98.78032962243014,7.91,37.0,35.0,4,10,1,5092.0,32.9,1.0,Medium
2023-12-31,Andrew County,Missouri,MO,98.7639389038086,7.75,39.0,39.0,3,1,4,4758.0,38.1,4.0,Unknown
2023-12-31,Ottawa County,Ohio,OH,125.4482421875,8.96,39.0,16.0,6,5,5,8472.0,61.5,2.0,High
2023-12-31,Monroe County,Georgia,GA,123.36895602634104,7.91,37.0,35.0,8,2,10,5878.0,42.1,2.0,High
2023-12-31,Brown County,Minnesota,MN,62.29893504276327,9.99,38.0,6.0,6,7,10,6535.0,65.9,2.0,High
2023-12-31,Ripley County,Missouri,MO,84.9873046875,7.75,39.0,39.0,10,2,3,2690.0,29.4,4.0,Unknown
2023-12-31,Allen County,Ohio,OH,88.60391235351562,8.96,39.0,16.0,10,2,2,27449.0,43.6,1.0,Medium
2023-12-31,Starr County,Texas,TX,85.38041670213897,8.19,35.0,30.0,9,1,7,19861.0,95.0,1.0,Medium
2023-12-31,Benton County,Arkansas,AR,162.86593510408204,8.8,38.0,20.0,10,4,3,66681.0,53.3,1.0,Medium
2023-12-31,Twiggs County,Georgia,GA,33.33333206176758,7.91,37.0,35.0,2,2,7,1534.0,53.900000000000006,1.0,Medium
2023-12-31,McLean County,Illinois,IL,88.22643280029297,9.52,38.0,9.0,6,4,9,50170.0,63.6,3.0,Critical
2023-12-31,New Haven County,Connecticut,CT,166.54665590737298,10.44,41.0,5.0,4,2,7,197139.0,77.5,2.0,High
2023-12-31,Washington County,Ohio,OH,134.55715942382812,8.96,39.0,16.0,2,1,1,12337.0,55.400000000000006,0.0,Low
2023-12-31,Franklin County,Tennessee,TN,154.55629539489746,5.74,39.0,49.0,7,9,7,12854.0,41.2,1.0,Medium
2023-12-31,Union County,Tennessee,TN,187.89556884765625,5.74,39.0,49.0,9,8,3,5398.0,34.9,1.0,Medium
2023-12-31,Forrest County,Mississippi,MS,89.80477142333984,8.99,38.0,15.0,1,6,5,21994.0,43.5,1.0,Medium
2023-12-31,Wichita County,Texas,TX,110.3317652130127,8.19,35.0,30.0,3,2,1,33997.0,53.2,0.0,Low
2023-12-31,Franklin County,Pennsylvania,PA,125.25108337402344,8.46,41.0,23.0,9,1,7,40344.0,44.2,1.0,Medium
2023-12-31,Wyoming County,New York,NY,103.29313598632812,12.79,39.0,1.0,3,1,4,8325.0,51.4,2.0,High
2023-12-31,Henderson County,Texas,TX,162.150390625,8.19,35.0,30.0,1,8,6,15381.0,39.3,1.0,Medium
2023-12-31,Costilla County,Colorado,CO,145.0538403903156,8.31,37.0,26.0,7,7,9,692.0,60.2,3.0,Critical
2023-12-31,Wheeler County,Oregon,OR,137.27430825484427,8.29,39.0,27.0,5,5,8,243.0,54.3,1.0,Medium
2023-12-31,Fulton County,Arkansas,AR,95.02845195770264,8.8,38.0,20.0,8,1,3,2690.0,32.5,2.0,High
2023-12-31,Rabun County,Georgia,GA,189.54481216430665,7.91,37.0,35.0,5,2,6,3673.0,46.1,1.0,Medium
2023-12-31,Lorain County,Ohio,OH,126.12730407714844,8.96,39.0,16.0,10,7,2,66650.0,63.6,2.0,High
2023-12-31,Frio County,Texas,TX,75.62495163408408,8.19,35.0,30.0,3,10,6,5541.0,67.7,2.0,High
2023-12-31,Mahnomen County,Minnesota,MN,186.7697813882733,9.99,38.0,6.0,10,1,6,1765.0,59.9,2.0,High
2023-12-31,Thomas County,Georgia,GA,127.2727279663086,7.91,37.0,35.0,6,8,7,12058.0,48.9,1.0,Medium
2023-12-31,Lafayette County,Missouri,MO,101.83158692399412,7.75,39.0,39.0,8,4,4,7793.0,45.6,4.0,Unknown
2023-12-31,Hillsborough County,New Hampshire,NH,212.44635009765625,6.84,43.0,46.0,6,4,3,98006.0,,2.0,High
2023-12-31,Orange County,Vermont,VT,107.51899382445794,10.75,43.0,3.0,9,2,4,4900.0,72.39999999999999,2.0,High
2023-12-31,Muskingum County,Ohio,OH,127.80409202575684,8.96,39.0,16.0,4,1,5,25294.0,48.5,1.0,Medium
2023-12-31,Bartholomew County,Indiana,IN,112.78250938415528,8.15,38.0,33.0,4,1,6,21321.0,59.6,1.0,Medium
